eventID,year,longitude,latitude,depth,magnitude
10513540,2011,107.8379,-9.8028,22.0,4.21
10513545,2011,108.8201,-8.8276,27.0,4.34
10513548,2011,101.778,-7.737,15.0,5.86
10513560,2011,92.9298,27.616,17.0,3.98
10513611,2011,94.1441,24.0602,100.0,3.98
10513626,2011,95.8658,2.5221,25.0,4.46
10513631,2011,101.0775,-1.5815,6.0,4.79
10513638,2011,98.8399,1.3299,90.0,4.09
10513655,2011,108.8854,-9.194,27.0,4.53
10513663,2011,108.4838,-9.0254,31.0,4.46
10513667,2011,98.7569,24.9769,17.0,4.65
10513676,2011,94.4034,24.3913,82.0,4.32
10513679,2011,98.4362,0.2117,48.0,4.67
10513712,2011,102.755,-4.9733,59.0,4.59
10513717,2011,96.3205,3.0244,31.0,3.44
10513722,2011,96.571,25.5229,25.0,4.53
10513742,2011,106.9839,-7.4445,63.0,3.76
10513750,2011,108.5426,-9.0515,31.0,3.65
10513756,2011,109.1768,-9.6788,27.0,3.87
10513768,2011,104.9389,28.4332,19.0,3.98
10513873,2011,95.983,4.7692,29.0,3.98
10513879,2011,92.604,9.692,60.0,5.48
10513890,2011,91.8217,7.6131,28.0,4.46
10513933,2011,106.7249,-7.7885,35.0,3.76
10513941,2011,101.4608,-3.5964,50.0,4.22
10513953,2011,91.4658,45.4039,10.0,4.4
10514041,2011,104.344,31.7961,11.0,4.59
10514050,2011,107.258,-7.9088,66.0,3.98
10514054,2011,99.8811,-0.7863,57.0,3.65
10514062,2011,101.7895,-2.728,112.0,4.79
10514078,2011,109.6498,-7.5634,35.0,3.63
10514079,2011,102.5421,-5.2736,44.0,3.65
10514093,2011,109.6339,-8.8823,35.0,3.65
10514096,2011,109.7159,-7.4519,4.0,3.87
10514099,2011,95.7686,4.9643,104.0,4.56
10514190,2011,96.7352,1.1408,35.0,4.9
10514192,2011,96.7982,1.1125,48.0,4.89
10514228,2011,96.9353,1.1489,25.0,4.67
10514230,2011,103.4459,-3.9845,10.0,3.87
10514244,2011,110.2116,-9.069,35.0,3.22
10514271,2011,88.2506,43.0352,22.0,5.1
10514272,2011,88.3817,43.017,35.0,5.14
10514273,2011,88.315,43.004,10.0,4.67
10514278,2011,88.3998,43.0859,35.0,4.59
10514286,2011,96.3074,2.453,27.0,4.09
10514296,2011,102.4129,-5.2616,44.0,4.59
10514311,2011,95.9098,3.9093,56.0,4.32
10514313,2011,96.7487,1.1694,22.0,5.3
10514314,2011,96.7373,1.1272,35.0,4.79
10514315,2011,96.4938,0.988,35.0,4.09
10514316,2011,96.6184,1.0915,35.0,3.98
10514351,2011,89.6407,23.5868,35.0,4.28
10514353,2011,91.0982,53.9408,10.0,4.46
10514360,2011,92.8474,14.0857,33.0,4.53
10514367,2011,99.5845,1.5985,166.0,3.76
10514405,2011,100.7837,34.0588,10.0,3.87
10514421,2011,100.8305,34.143,10.0,4.65
10514435,2011,101.7959,-5.8574,22.0,4.16
10514476,2011,96.4707,4.6824,150.0,4.09
10514510,2011,100.1091,-2.7086,26.0,4.53
10514518,2011,92.0268,12.5045,35.0,3.76
10514531,2011,106.328,-6.7642,35.0,4.53
10514536,2011,98.6243,-0.2473,32.0,4.09
10514542,2011,101.3041,-3.5605,50.0,4.32
10514553,2011,106.2439,-7.0052,4.0,4.09
10514556,2011,96.3184,2.4604,37.0,4.09
10514569,2011,98.2048,-0.2077,35.0,3.98
10514698,2011,101.4995,-3.5249,50.0,4.44
10514741,2011,97.0606,1.193,25.0,4.3
10514748,2011,94.2566,24.2115,96.0,3.98
10514754,2011,110.6842,-8.1799,150.0,4.79
10514765,2011,96.9796,1.8098,28.0,4.44
10514778,2011,99.088,1.775,15.0,5.52
10514783,2011,99.069,1.875,15.0,5.7
10514784,2011,105.1578,32.4278,15.0,4.09
10514788,2011,99.194,1.8355,10.0,4.09
10514796,2011,107.4302,-9.8298,23.0,4.19
10514826,2011,98.8942,25.3295,10.0,3.54
10514858,2011,107.2026,-7.6675,62.0,4.9
10514863,2011,102.0809,-2.0074,204.0,4.32
10514905,2011,111.1797,-8.9791,35.0,3.98
10515018,2011,104.7263,-6.904,41.0,4.65
10515104,2011,92.8989,13.7139,29.0,4.56
10515113,2011,99.0581,1.7702,16.0,5.2
10515116,2011,99.232,1.7035,10.0,3.65
10515149,2011,101.7652,-2.5145,150.0,4.67
10515153,2011,96.4767,4.3753,33.0,4.79
10515155,2011,99.0731,1.7165,10.0,4.65
10515163,2011,101.3563,-3.238,48.0,5.4
10515181,2011,99.4995,-3.3934,25.0,4.77
10515228,2011,99.1319,1.8668,1.0,3.75
10515230,2011,99.7159,1.5484,166.0,3.54
10515242,2011,98.7237,25.0463,19.0,5.0
10515285,2011,104.0477,-7.4058,35.0,3.87
10515291,2011,93.4951,12.6183,58.0,4.19
10515335,2011,100.0238,-1.8942,29.0,4.83
10515356,2011,107.3759,-6.4043,184.0,4.56
10515364,2011,99.8579,25.5612,10.0,4.4
10515381,2011,105.8416,-8.3774,22.0,4.09
10515390,2011,89.2177,33.919,17.0,4.4
10515398,2011,89.3172,33.6559,35.0,4.3
10515399,2011,89.2066,33.8209,35.0,4.83
10515402,2011,89.3226,33.5145,35.0,4.4
10515404,2011,89.1067,33.7268,35.0,4.53
10515409,2011,89.3468,33.8805,33.0,4.71
10515442,2011,89.3358,33.9276,33.0,3.98
10515443,2011,89.5153,33.9494,33.0,4.53
10515460,2011,94.7914,24.661,100.0,4.19
10515466,2011,91.4378,23.8162,30.0,4.46
10515495,2011,95.8712,3.8472,50.0,3.98
10515532,2011,101.0462,29.3373,10.0,4.65
10515562,2011,100.5834,-3.285,29.0,4.21
10515603,2011,98.8272,25.2432,10.0,4.16
10515635,2011,94.0466,23.7163,75.0,4.79
10515641,2011,94.0982,22.5177,88.0,4.32
10515652,2011,95.9635,32.4121,29.0,5.3
10515660,2011,100.1217,-2.8768,17.0,4.59
10515682,2011,94.1623,23.2465,100.0,3.87
10515683,2011,105.0801,28.4901,19.0,3.98
10515702,2011,94.9424,2.134,21.0,3.87
10515713,2011,102.1248,-4.6821,37.0,4.19
10515761,2011,110.3013,55.3725,8.0,3.98
10515817,2011,96.0152,32.234,10.0,3.87
10515832,2011,103.2773,-6.3559,35.0,4.19
10515849,2011,104.1605,-5.6868,110.0,4.56
10515857,2011,110.5081,55.4436,0.0,3.98
10515874,2011,101.8637,-5.0852,29.0,5.2
10515887,2011,103.4233,20.7872,10.0,3.76
10515892,2011,101.9902,-4.939,36.0,3.98
10515913,2011,95.314,25.627,150.0,3.76
10515915,2011,91.8408,8.8473,30.0,3.76
10515975,2011,93.1538,25.7904,35.0,3.65
10516015,2011,108.6663,-8.4513,78.0,4.67
10516040,2011,96.6186,32.9714,35.0,4.09
10516060,2011,96.3753,26.9645,35.0,3.87
10516085,2011,94.4787,5.406,46.0,4.67
10516125,2011,106.6476,-7.2303,118.0,4.56
10516152,2011,94.1024,19.809,35.0,3.44
10516202,2011,95.7938,32.5081,10.0,4.4
10516221,2011,97.0367,1.4228,33.0,5.3
10516275,2011,100.3407,-1.9843,56.0,4.56
10516281,2011,96.9541,1.3763,26.0,5.26
10516286,2011,97.2459,26.8846,10.0,3.87
10516293,2011,93.5033,3.7151,19.0,4.4
10516335,2011,97.0152,1.3193,28.0,4.77
10516347,2011,108.0261,-7.6548,75.0,4.09
10516467,2011,94.1649,28.6313,0.0,3.87
10516476,2011,107.3298,-8.0511,62.0,3.33
10516505,2011,101.6406,-5.0064,32.0,4.71
10516534,2011,99.0992,1.7635,10.0,3.76
10516583,2011,109.8175,-10.6916,10.0,3.98
10516626,2011,99.1081,1.9414,100.0,3.98
10516634,2011,108.5413,-8.9052,55.0,5.02
10516676,2011,102.5536,-5.6252,42.0,4.32
10516713,2011,93.7874,21.0662,58.0,4.77
10516715,2011,103.4669,-7.1989,20.0,4.67
10516749,2011,94.9805,4.4792,45.0,5.02
10516774,2011,101.9409,-4.2071,35.0,4.19
10516792,2011,97.1547,39.1037,10.0,3.76
10516838,2011,93.6999,21.0584,45.0,4.09
10516899,2011,94.8709,30.4066,23.0,3.98
10517036,2011,92.6534,13.8264,35.0,4.34
10517049,2011,88.5922,49.2724,10.0,4.63
10517216,2011,102.7816,-5.0611,64.0,4.32
10517224,2011,107.2737,-8.0951,18.0,4.56
10517230,2011,93.876,25.3226,83.0,3.87
10517261,2011,100.0311,1.1139,200.0,3.87
10517276,2011,98.9692,1.4776,90.0,4.09
10517299,2011,97.1356,27.1893,28.0,4.09
10517314,2011,99.7285,-2.5344,30.0,4.21
10517348,2011,110.858,1.2924,35.0,3.98
10517372,2011,95.6854,4.7521,89.0,4.3
10517408,2011,92.7334,9.7672,56.0,4.83
10517422,2011,111.1771,-9.2584,48.0,4.4
10517433,2011,108.5886,52.8939,14.0,5.3
10517451,2011,96.0598,5.1347,174.0,4.79
10517458,2011,88.8209,33.6999,10.0,4.71
10517469,2011,93.113,13.9623,32.0,4.09
10517476,2011,106.4308,-6.783,94.0,5.14
10517491,2011,88.6215,34.1928,35.0,4.46
10517529,2011,99.6639,1.5049,178.0,4.09
10517544,2011,92.4364,38.5305,10.0,4.19
10517547,2011,101.894,-2.3743,150.0,3.65
10517559,2011,102.2881,-5.1917,30.0,4.44
10517657,2011,99.3413,-3.4545,35.0,4.4
10517662,2011,91.8054,7.4366,24.0,3.87
10517664,2011,91.8336,7.4199,24.0,4.3
10517690,2011,94.4939,28.7382,8.0,3.87
10517691,2011,100.4279,-3.457,29.0,4.56
10517703,2011,95.8695,2.543,25.0,4.41
10517725,2011,96.9055,0.1947,22.0,4.8
10517744,2011,100.1616,0.8208,150.0,3.76
10517747,2011,104.1381,-6.6006,48.0,4.67
10517767,2011,102.9906,-5.1461,59.0,4.32
10517786,2011,92.0216,24.6685,32.0,3.98
10517821,2011,92.8935,13.8763,32.0,4.44
10517838,2011,93.538,22.7818,59.0,3.44
10517841,2011,93.6593,22.8624,53.0,3.33
10517846,2011,103.9764,-6.1369,42.0,4.67
10517848,2011,105.9112,-8.5118,22.0,3.98
10517856,2011,102.8844,-3.0922,200.0,3.98
10517927,2011,106.4193,-7.4234,55.0,5.0
10517948,2011,99.7273,-2.4506,30.0,4.21
10517962,2011,90.1461,45.7034,10.0,5.39
10517968,2011,106.8697,-7.7753,64.0,4.44
10518029,2011,103.0236,29.9416,35.0,4.21
10518134,2011,92.5785,35.7936,10.0,4.46
10518163,2011,90.4791,3.6659,35.0,3.76
10518165,2011,89.9562,32.3151,35.0,4.22
10518229,2011,94.4781,24.2354,96.0,3.76
10518235,2011,88.7914,25.0012,46.0,3.87
10518255,2011,100.9459,27.6051,8.0,4.09
10518297,2011,98.8812,1.461,100.0,4.67
10518362,2011,105.1152,32.3063,15.0,3.76
10518383,2011,107.6455,-9.954,23.0,4.21
10518387,2011,108.2973,-9.8362,27.0,4.89
10518392,2011,94.0377,3.8567,19.0,3.87
10518416,2011,107.7011,-9.8262,22.0,4.59
10518425,2011,93.7652,3.285,19.0,4.44
10518446,2011,99.1916,2.5361,168.0,4.56
10518448,2011,99.2137,0.0146,87.0,5.25
10518453,2011,93.7779,24.4687,62.0,3.87
10518465,2011,107.0871,-9.3603,22.0,4.19
10518521,2011,96.7592,2.1069,28.0,4.89
10518530,2011,103.2422,27.1454,10.0,3.76
10518533,2011,111.9983,36.499,10.0,3.98
10518571,2011,107.1303,-8.4606,35.0,4.71
10518591,2011,108.6767,-8.2664,95.0,4.21
10518598,2011,100.0756,-3.5675,23.0,5.2
10518602,2011,107.0999,-8.3672,9.0,3.65
10518613,2011,98.7747,0.9962,81.0,5.2
10518632,2011,101.028,-2.823,40.0,5.78
10518662,2011,93.9621,2.8898,35.0,3.98
10518664,2011,93.9483,3.5121,24.0,4.53
10518677,2011,100.3796,-3.2849,26.0,4.83
10518729,2011,94.9412,24.7841,104.0,4.21
10518743,2011,101.0859,-2.9114,45.0,5.5
10518780,2011,93.9555,4.9585,34.0,4.44
10518789,2011,93.7364,22.366,59.0,4.32
10518838,2011,99.2357,2.0539,9.0,3.76
10518859,2011,111.3023,-5.8738,508.0,5.14
10518869,2011,102.7336,29.5897,35.0,4.21
10518895,2011,93.7114,22.7569,58.0,4.34
10518904,2011,101.6936,-3.8051,34.0,4.19
10518917,2011,102.3445,-4.3476,60.0,4.8
10518920,2011,89.4706,33.5991,35.0,4.65
10518925,2011,109.3015,-9.5816,31.0,4.53
10518932,2011,98.7013,24.8927,25.0,5.1
10518946,2011,94.1579,21.8278,64.0,4.44
10519030,2011,97.8706,2.031,46.0,4.4
10519055,2011,108.1558,-9.7893,33.0,4.89
10519056,2011,108.3025,-9.6462,41.0,4.65
10519057,2011,108.1782,-9.7813,22.0,4.67
10519059,2011,95.6705,37.7212,11.0,4.65
10519071,2011,98.8667,1.9133,35.0,3.76
10519079,2011,88.9642,48.9943,10.0,3.65
10519097,2011,104.0594,-6.3617,48.0,4.44
10519101,2011,94.9034,2.3714,18.0,4.09
10519160,2011,101.0992,-4.0409,29.0,4.71
10519165,2011,95.1815,2.2779,21.0,4.34
10519169,2011,102.8101,-4.9278,64.0,5.14
10519178,2011,98.9943,2.8151,35.0,4.32
10519206,2011,93.1818,13.934,32.0,3.87
10519239,2011,110.5939,55.5584,10.0,4.4
10519252,2011,102.3327,-2.5986,187.0,3.98
10519253,2011,98.1622,52.5008,10.0,4.16
10519262,2011,94.6496,24.6315,82.0,3.98
10519276,2011,102.1417,-4.6973,52.0,4.56
10519294,2011,99.7966,-2.0915,34.0,4.34
10519295,2011,105.832,-7.0011,10.0,4.34
10519322,2011,95.104,5.4249,81.0,4.19
10519324,2011,96.5691,26.0932,35.0,3.87
10519325,2011,102.7942,-4.9529,60.0,4.9
10519334,2011,97.058,1.2511,25.0,4.3
10519342,2011,101.9959,-3.302,71.0,4.3
10519393,2011,103.897,31.4131,14.0,3.98
10519422,2011,96.1606,19.4241,10.0,3.76
10519424,2011,106.6415,-7.5004,66.0,4.56
10519455,2011,100.2017,0.892,203.0,3.44
10519472,2011,103.6787,-3.6017,200.0,3.87
10519479,2011,103.1379,-4.3914,100.0,4.32
10519526,2011,109.4476,-9.9084,35.0,3.76
10519556,2011,100.5076,-5.8661,35.0,4.32
10519564,2011,109.4694,-10.021,35.0,4.67
10519578,2011,94.3087,23.2034,99.0,3.87
10519606,2011,94.9925,4.7339,54.0,4.9
10519608,2011,103.5032,-7.2493,35.0,4.19
10519629,2011,106.7974,-7.3018,78.0,4.9
10519633,2011,94.3192,15.0735,35.0,4.21
10519647,2011,94.9848,4.7527,54.0,4.71
10519709,2011,93.2147,12.9411,32.0,4.44
10519719,2011,103.994,-6.338,35.0,6.09
10519754,2011,95.304,55.279,10.0,3.54
10519774,2011,92.487,45.1192,10.0,4.79
10519777,2011,105.4845,84.6587,10.0,4.09
10519783,2011,94.2542,4.7974,43.0,4.67
10519788,2011,91.3517,24.1927,30.0,4.09
10519796,2011,93.757,23.3344,73.0,3.76
10519816,2011,108.8969,0.6889,35.0,4.79
10519832,2011,102.7267,-4.5664,56.0,4.67
10519857,2011,94.0293,4.9732,34.0,4.56
10519865,2011,100.1624,-0.8558,92.0,4.19
10519943,2011,97.1579,1.0848,25.0,4.19
10519944,2011,97.2303,1.0038,25.0,4.09
10519945,2011,97.1023,1.0058,25.0,4.4
10519969,2011,90.6647,23.4668,10.0,4.21
10520001,2011,104.5149,43.9702,10.0,5.4
10520010,2011,100.5444,-3.6886,27.0,4.46
10520044,2011,110.5075,55.5508,9.0,4.46
10520049,2011,96.5416,26.5532,88.0,4.56
10520080,2011,104.5656,44.0214,9.0,4.53
10520087,2011,105.5105,32.4353,11.0,4.46
10520090,2011,105.4156,-6.5664,65.0,3.87
10520103,2011,107.246,-8.1366,21.0,4.56
10520132,2011,99.0381,1.2027,100.0,4.09
10520133,2011,96.1964,3.4826,8.0,3.87
10520146,2011,100.0858,-2.7795,19.0,4.53
10520151,2011,99.9318,-2.0194,34.0,3.87
10520157,2011,97.2471,52.3933,10.0,4.34
10520169,2011,93.6615,23.2309,100.0,3.65
10520176,2011,107.4122,-5.8913,300.0,4.21
10520177,2011,93.7572,23.2388,100.0,4.19
10520195,2011,98.0518,24.6091,10.0,4.44
10520209,2011,96.1761,2.3693,20.0,4.19
10520215,2011,101.0049,40.1226,10.0,4.4
10520220,2011,96.299,2.4772,32.0,5.0
10520224,2011,92.305,1.6503,35.0,4.71
10520269,2011,99.194,-1.6713,35.0,3.65
10520339,2011,95.7918,3.7023,38.0,4.46
10520402,2011,102.5863,-5.5026,34.0,4.19
10520435,2011,103.5247,30.8304,16.0,3.98
10520446,2011,103.6947,31.1727,16.0,4.53
10520481,2011,94.1156,25.1911,16.0,4.19
10520484,2011,96.9313,1.335,28.0,5.26
10520490,2011,107.2893,-8.1884,45.0,4.21
10520517,2011,95.2649,5.3507,50.0,4.52
10520529,2011,105.6407,-5.7754,155.0,3.98
10520530,2011,97.97,2.97,100.0,6.7
10520609,2011,94.8029,4.7643,50.0,3.98
10520639,2011,101.7903,-1.5881,211.0,3.65
10520644,2011,97.466,1.059,27.0,4.09
10520664,2011,100.521,-2.3773,50.0,4.09
10520684,2011,96.0247,2.1932,27.0,3.76
10520698,2011,96.2054,26.4985,83.0,3.98
10520717,2011,110.6211,55.5664,7.0,4.09
10520738,2011,97.8426,38.3723,10.0,4.34
10520771,2011,99.9842,-0.7593,100.0,4.67
10520780,2011,106.5883,-6.4774,175.0,3.98
10520782,2011,100.0446,-2.933,27.0,4.09
10520797,2011,97.1538,37.5836,35.0,3.76
10520810,2011,98.0281,24.6388,10.0,4.4
10520833,2011,90.0964,34.9604,35.0,4.34
10520843,2011,94.9232,4.896,50.0,4.09
10520860,2011,97.1479,0.6657,23.0,3.98
10520887,2011,106.9603,-9.3735,22.0,4.32
10520892,2011,107.0374,-9.3284,22.0,3.76
10520897,2011,94.404,23.2649,58.0,3.65
10520900,2011,103.7214,-6.3974,41.0,4.83
10520938,2011,97.1719,1.2092,25.0,4.09
10520951,2011,99.5508,-1.4814,30.0,4.53
10520966,2011,100.0502,0.7741,191.0,4.79
10520979,2011,103.5615,-6.2073,42.0,5.2
10520996,2011,96.4838,2.9972,31.0,4.41
10521032,2011,109.6251,-5.9998,450.0,3.65
10521065,2011,98.5393,0.2398,48.0,4.53
10521074,2011,94.2721,24.3385,101.0,3.87
10521120,2011,94.0493,2.6701,17.0,4.56
10521121,2011,94.0756,2.6304,17.0,4.32
10521206,2011,97.8283,-0.8886,26.0,4.89
10521211,2011,88.0733,53.6062,35.0,3.76
10521215,2011,88.141,27.756,45.0,6.9
10521218,2011,88.4989,27.5462,29.0,4.9
10521220,2011,88.2786,27.3454,22.0,4.79
10521231,2011,88.3818,27.7633,35.0,3.98
10521233,2011,91.0241,25.6131,34.0,3.98
10521236,2011,88.4896,27.4635,42.0,4.09
10521253,2011,88.2582,27.8328,35.0,3.65
10521260,2011,94.9975,24.8379,104.0,4.56
10521282,2011,92.4957,14.0552,35.0,3.98
10521303,2011,102.7887,-2.66,250.0,3.54
10521323,2011,110.4896,-9.1815,65.0,3.76
10521326,2011,88.4464,27.9453,10.0,3.54
10521371,2011,99.1477,1.9043,146.0,4.3
10521389,2011,110.5962,-9.1566,14.0,3.76
10521424,2011,103.0132,-4.0417,108.0,5.1
10521431,2011,94.8329,23.6601,143.0,4.79
10521437,2011,88.4694,27.4474,22.0,3.98
10521441,2011,104.9975,32.2589,15.0,4.09
10521458,2011,96.4194,2.821,33.0,4.32
10521489,2011,93.8443,24.2439,44.0,4.44
10521496,2011,101.8379,-2.769,10.0,3.98
10521513,2011,98.4643,24.2126,10.0,4.4
10521533,2011,110.9229,55.2013,28.0,4.09
10521548,2011,107.6818,-9.8628,23.0,4.19
10521591,2011,108.1315,-8.2498,54.0,3.65
10521598,2011,92.3938,12.8049,31.0,5.25
10521602,2011,93.1367,51.2195,14.0,4.65
10521622,2011,104.855,32.2208,14.0,3.98
10521631,2011,100.9453,32.3434,10.0,4.22
10521655,2011,103.7769,-4.6799,155.0,4.21
10521663,2011,96.6282,2.0599,28.0,4.53
10521664,2011,94.8803,5.2351,100.0,3.98
10521666,2011,100.6819,-2.2316,62.0,3.98
10521715,2011,95.861,4.6249,31.0,3.98
10521737,2011,91.9804,11.9077,10.0,3.65
10521745,2011,92.9951,14.0807,32.0,4.59
10521773,2011,98.0878,0.2358,30.0,4.09
10521833,2011,96.9902,1.3935,28.0,3.98
10521856,2011,94.0811,31.3239,35.0,4.22
10521894,2011,95.6945,12.8771,35.0,4.59
10521903,2011,95.7199,12.8597,43.0,5.14
10521910,2011,95.389,12.8988,18.0,4.09
10521912,2011,96.1665,13.1134,35.0,4.53
10521913,2011,96.0039,13.0288,35.0,3.87
10521922,2011,95.8336,2.799,31.0,3.98
10521926,2011,95.4674,12.6942,13.0,4.21
10521927,2011,95.8386,12.8525,35.0,4.71
10521928,2011,95.8682,12.9829,35.0,3.76
10521929,2011,95.7325,12.9043,18.0,5.0
10521931,2011,95.7597,12.9144,10.0,4.21
10521937,2011,95.9507,12.9318,35.0,4.53
10521945,2011,95.7691,4.1825,51.0,3.65
10521968,2011,99.6985,-0.9995,55.0,4.21
10521981,2011,100.2355,-3.1917,27.0,4.09
10522006,2011,105.8255,25.6495,10.0,3.98
10522008,2011,95.6655,12.9378,18.0,4.89
10522081,2011,90.1886,25.7775,10.0,3.65
10522149,2011,97.7711,29.8188,10.0,4.46
10522155,2011,94.7717,17.9882,53.0,3.65
10522174,2011,107.6626,-7.1527,10.0,3.76
10522184,2011,100.159,0.6209,202.0,4.56
10522238,2011,110.539,-7.8722,13.0,3.44
10522259,2011,88.2921,28.0104,35.0,3.98
10522265,2011,100.9511,-3.0011,65.0,4.79
10522289,2011,97.0405,1.7024,28.0,4.9
10522290,2011,101.7334,-4.3125,30.0,4.4
10522305,2011,94.0949,23.7509,73.0,3.87
10522315,2011,96.5353,4.4422,33.0,3.98
10522345,2011,110.208,55.764,4.0,3.98
10522358,2011,88.5537,27.6386,10.0,3.98
10522384,2011,105.3131,-8.405,10.0,4.65
10522404,2011,96.0661,15.7606,28.0,4.34
10522406,2011,97.6984,2.4094,67.0,3.76
10522408,2011,93.664,32.4477,22.0,4.22
10522413,2011,105.3518,-6.1063,10.0,3.87
10522456,2011,106.0216,-6.1252,169.0,3.76
10522480,2011,105.9797,-7.7987,29.0,4.32
10522487,2011,98.6867,2.5248,40.0,3.65
10522496,2011,111.3915,-9.0462,55.0,3.98
10522501,2011,102.8756,-2.778,242.0,3.76
10522502,2011,103.4281,-7.0188,20.0,4.77
10522512,2011,103.5152,-7.0169,20.0,3.65
10522518,2011,93.796,13.7511,73.0,5.02
10522520,2011,99.9564,-3.221,27.0,3.54
10522548,2011,105.0567,-6.0715,93.0,3.98
10522555,2011,92.7659,26.9707,10.0,3.54
10522556,2011,102.6484,-5.021,13.0,4.09
10522561,2011,100.5727,-3.771,31.0,4.89
10522612,2011,96.7445,26.3357,10.0,3.54
10522620,2011,96.5917,32.5707,10.0,4.46
10522631,2011,103.8387,-6.3575,47.0,4.71
10522633,2011,103.8007,-6.3836,48.0,4.19
10522642,2011,110.5058,55.4312,10.0,4.28
10522661,2011,96.4761,1.8378,22.0,5.02
10522663,2011,107.3169,52.6964,10.0,4.56
10522678,2011,96.3342,3.8032,100.0,3.76
10522694,2011,107.5786,-9.4776,28.0,4.21
10522724,2011,102.45,-4.0428,65.0,3.65
10522725,2011,102.0621,-4.4585,37.0,4.79
10522728,2011,100.65,43.102,10.0,4.53
10522742,2011,109.7088,29.2648,10.0,3.98
10522745,2011,93.562,23.1981,53.0,4.71
10522753,2011,100.7604,26.688,10.0,4.28
10522754,2011,101.0053,26.6046,10.0,4.32
10522780,2011,96.183,2.485,30.0,5.44
10522805,2011,95.4516,4.6211,2.0,3.98
10522807,2011,106.5876,-7.6238,54.0,3.76
10522815,2011,94.2018,5.1276,47.0,4.59
10522820,2011,94.2258,5.1299,48.0,4.65
10522831,2011,102.9973,-5.0191,60.0,3.54
10522852,2011,99.0175,2.6544,159.0,3.98
10522867,2011,102.3332,-2.6357,187.0,3.65
10522883,2011,98.1523,51.5108,10.0,3.98
10522900,2011,100.9982,-2.9114,55.0,4.71
10522903,2011,105.9472,-7.6445,46.0,4.67
10522907,2011,99.7859,-3.6252,35.0,4.09
10522909,2011,108.6456,-8.5593,55.0,3.65
10522914,2011,98.0898,37.9698,35.0,3.76
10522924,2011,99.9507,45.2792,10.0,4.79
10522960,2011,95.5867,2.6493,31.0,4.56
10522962,2011,95.5836,2.7012,25.0,4.67
10522994,2011,96.4093,2.166,28.0,4.3
10523046,2011,91.4005,27.2178,12.0,4.56
10523062,2011,94.0215,24.8465,48.0,4.4
10523065,2011,95.2355,18.04,100.0,3.76
10523099,2011,104.1311,-7.8418,13.0,4.96
10523110,2011,100.4278,-2.036,56.0,3.98
10523123,2011,100.6798,-4.5823,35.0,4.83
10523170,2011,100.6549,-4.6843,35.0,4.71
10523171,2011,100.5707,-4.6921,35.0,4.71
10523182,2011,104.8918,-8.0842,31.0,4.96
10523226,2011,99.6153,-1.7355,30.0,4.56
10523252,2011,111.3743,-7.177,250.0,3.44
10523260,2011,107.6075,-8.1931,48.0,4.4
10523301,2011,94.8051,1.884,20.0,4.09
10523385,2011,110.2323,-8.952,35.0,4.22
10523396,2011,94.1575,5.1791,34.0,4.79
10523472,2011,99.7764,-2.5069,30.0,3.44
10523477,2011,99.8377,-2.4555,27.0,5.2
10523509,2011,93.691,22.4459,100.0,3.98
10523510,2011,100.4991,-3.5332,29.0,4.67
10523523,2011,103.4912,31.0522,16.0,4.71
10523529,2011,95.2509,3.5844,35.0,4.56
10523543,2011,103.2054,29.7429,10.0,3.87
10523546,2011,101.068,-2.9312,46.0,4.56
10523563,2011,94.9497,4.6319,48.0,4.4
10523568,2011,100.4008,-1.7662,58.0,4.09
10523602,2011,104.855,32.3434,15.0,5.26
10523604,2011,105.3542,-8.4447,35.0,4.56
10523616,2011,94.2173,5.1031,47.0,4.71
10523623,2011,92.8539,9.9557,43.0,3.98
10523639,2011,107.3159,52.8789,12.0,4.4
10523662,2011,109.1412,-8.8843,27.0,3.87
10523678,2011,88.5315,27.4249,22.0,3.54
10523679,2011,88.399,27.6985,4.0,3.98
10523688,2011,88.4454,27.491,10.0,3.65
10523709,2011,93.5473,24.1747,57.0,4.79
10523714,2011,99.5164,-1.646,30.0,3.44
10523718,2011,100.0727,-2.8217,32.0,4.89
10523719,2011,100.0216,-2.8243,28.0,3.11
10523736,2011,105.3396,-6.1743,26.0,3.87
10523737,2011,105.3482,-6.4624,53.0,4.96
10523753,2011,96.044,4.8486,23.0,4.83
10523798,2011,101.389,-3.205,45.0,5.57
10523799,2011,102.4437,-2.4584,150.0,3.22
10523801,2011,101.8126,-3.4256,104.0,3.98
10523802,2011,92.2589,27.0105,18.0,3.76
10523819,2011,99.6726,0.5463,150.0,3.65
10523830,2011,107.1847,-7.368,35.0,4.44
10523844,2011,106.8615,-8.0948,46.0,4.59
10523871,2011,105.3246,32.5648,16.0,5.0
10523905,2011,94.1578,23.3971,73.0,4.09
10523906,2011,104.2054,34.5133,10.0,4.77
10523915,2011,97.1287,2.503,33.0,4.65
10523941,2011,90.7946,23.4466,10.0,3.65
10523942,2011,96.3362,4.4748,13.0,4.67
10523946,2011,100.8169,22.1114,10.0,3.65
10523956,2011,104.2665,34.5779,10.0,3.98
10523964,2011,110.3376,-9.3356,35.0,3.54
10523990,2011,111.8642,34.615,35.0,3.87
10524002,2011,102.1696,-2.2118,203.0,3.54
10524004,2011,100.8828,-3.5829,22.0,4.67
10524037,2011,95.4902,24.9149,150.0,4.79
10524062,2011,95.0411,23.6341,35.0,3.65
10524065,2011,103.7329,-7.0833,27.0,5.1
